episode,train_return,success,epsilon
623,-3160.1835238015083,0,0.154103598834116
624,-3112.510805831458,0,0.15364418068206398
625,-3189.721867515562,0,0.15318613216083193
626,-3078.8198915015946,0,0.15272944918723647
627,-3164.9896104473078,0,0.15227412769026705
628,-3189.985720012676,0,0.15182016361104977
629,-3165.024875696077,0,0.15136755290281118
630,-3149.752139489048,0,0.15091629153084216
631,-3180.892104644559,0,0.15046637547246197
632,-3211.7772121033568,0,0.15001780071698248
633,-3212.630898121732,0,0.14957056326567225
634,-3242.8138488521595,0,0.14912465913172102
635,-3271.2760813234427,0,0.1486800843402041
636,-3055.9343867962166,0,0.148236834928047
637,-3142.138086796916,0,0.14779490694399006
638,-3312.8826802955136,0,0.14735429644855316
639,-3139.1838987604824,0,0.14691499951400075
640,-3113.626018232643,0,0.14647701222430676
641,-3117.1800868397263,0,0.14604033067511962
642,-3198.8605429839904,0,0.1456049509737276
643,-3130.8343765354707,0,0.14517086923902403
644,-3159.071842885229,0,0.14473808160147267
645,-3176.1185439744404,0,0.14430658420307327
646,-3128.6626601188686,0,0.14387637319732718
647,-3227.55136431221,0,0.14344744474920304
648,-3190.44549567141,0,0.14301979503510256
649,-3122.3198045691797,0,0.14259342024282654
650,-3102.0071905475197,0,0.14216831657154072
651,-3130.088769051979,0,0.1417444802317421
652,-3335.664380653956,0,0.14132190744522502
653,-3328.7468618136136,0,0.14090059444504752
654,-3125.912986288244,0,0.1404805374754977
655,-3178.867039831666,0,0.1400617327920604
656,-3177.557461118754,0,0.13964417666138368
657,-3236.9222283552795,0,0.1392278653612455
658,-3211.612195216274,0,0.13881279518052075
659,-3292.2405006654976,0,0.13839896241914793
660,-3145.0542227195947,0,0.1379863633880963
661,-3129.4410986681473,0,0.13757499440933302
662,-3216.5765039185585,0,0.13716485181579022
663,-3260.2257621432527,0,0.13675593195133245
664,-3143.5742963757834,0,0.13634823117072406
665,-3067.9632888798856,0,0.13594174583959662
666,-3162.958099182313,0,0.13553647233441662
667,-3134.0266244715203,0,0.13513240704245316
668,-3152.0484312838603,0,0.13472954636174567
669,-3231.920015210899,0,0.13432788670107187
670,-3128.371024773127,0,0.13392742447991576
671,-3136.8424100821085,0,0.13352815612843566
672,-3236.992924748547,0,0.13313007808743238
673,-3097.749959286346,0,0.13273318680831755
674,-3173.5356830796336,0,0.13233747875308197
675,-3100.5686372651203,0,0.131942950394264
676,-3162.7911577844634,0,0.13154959821491824
677,-3254.4592427424104,0,0.13115741870858405
678,-3185.2417334750994,0,0.1307664083792544
679,-3175.812344857404,0,0.13037656374134465
680,-3170.369846843339,0,0.12998788131966144
681,-3191.857722758561,0,0.1296003576493718
682,-3249.0224799255493,0,0.12921398927597225
683,-3161.4309960900105,0,0.1288287727552579
684,-3214.041204936924,0,0.12844470465329189
685,-3196.6675713785876,0,0.12806178154637468
686,-3221.551806406602,0,0.12768000002101357
687,-3274.9673454943486,0,0.12729935667389225
688,-3135.8245001506225,0,0.1269198481118405
689,-3216.5463945889433,0,0.12654147095180396
690,-3168.3224597197654,0,0.12616422182081383
691,-3163.941559470625,0,0.12578809735595695
692,-3187.0794515967827,0,0.1254130942043458
693,-3198.2059769114326,0,0.12503920902308854
694,-3203.6160904925296,0,0.12466643847925932
695,-3169.2260918934153,0,0.12429477924986844
696,-3083.52590201079,0,0.12392422802183282
697,-3188.4164551403182,0,0.12355478149194646
698,-3143.76022096407,0,0.12318643636685093
699,-3177.042878101528,0,0.12281918936300612
700,-3207.280569791613,0,0.12245303720666084
701,-3211.7149201251796,0,0.12208797663382373
702,-3200.0943026193286,0,0.12172400439023415
703,-3257.848249895999,0,0.12136111723133314
704,-3147.8614667637266,0,0.12099931192223451
705,-3008.9384567738684,0,0.12063858523769602
706,-3180.027453357135,0,0.12027893396209062
707,-3224.861128111096,0,0.11992035488937776
708,-3115.557185016412,0,0.11956284482307486
709,-3067.3862231658586,0,0.11920640057622876
710,-3142.610738007906,0,0.11885101897138735
711,-3214.6915072345714,0,0.11849669684057124
712,-3310.2902590739304,0,0.1181434310252455
713,-3236.872784175557,0,0.11779121837629151
714,-3182.6292929318615,0,0.11744005575397895
715,-3193.014877930566,0,0.11708994002793767
716,-3151.1927301041947,0,0.11674086807712994
717,-3121.5862465193377,0,0.11639283678982251
718,-3178.29722057779,0,0.11604584306355896
719,-3221.949588573133,0,0.11569988380513198
720,-3091.3554502214733,0,0.11535495593055582
721,-3158.2943594502344,0,0.11501105636503882
722,-3143.8110840184936,0,0.11466818204295595
723,-3119.883116827967,0,0.11432632990782153
724,-3098.1972411370753,0,0.11398549691226197
725,-3181.6228133185923,0,0.11364568001798857
726,-3066.6274887181958,0,0.11330687619577048
727,-3198.1046056811683,0,0.11296908242540771
728,-3089.6822347398347,0,0.11263229569570413
729,-3230.8090284412538,0,0.11229651300444071
730,-3210.8602697137853,0,0.1119617313583487
731,-3146.658389362615,0,0.111627947773083
732,-3151.3220015171514,0,0.11129515927319551
733,-3164.233229627015,0,0.1109633628921086
734,-3238.880903583426,0,0.11063255567208874
735,-3098.769871424512,0,0.11030273466422003
736,-3073.684603140965,0,0.10997389692837799
737,-3068.9724564792823,0,0.10964603953320332
738,-3087.4062285540645,0,0.10931915955607577
739,-3099.7051903298907,0,0.1089932540830881
740,-3144.6126242046203,0,0.1086683202090201
741,-3083.929460890139,0,0.10834435503731268
742,-3261.550010856798,0,0.10802135568004205
743,-3196.930990413901,0,0.10769931925789399
744,-3136.0974449946552,0,0.10737824290013816
745,-3248.8246897928566,0,0.10705812374460255
746,-3163.5066779564568,0,0.10673895893764793
747,-3130.0985922449177,0,0.10642074563414242
748,-3144.992750711733,0,0.10610348099743613
749,-3163.630351260192,0,0.10578716219933589
750,-3235.842143544521,0,0.10547178642008
751,-3109.3334648299506,0,0.10515735084831311
752,-3074.6374252373826,0,0.10484385268106121
753,-3146.0801708557624,0,0.10453128912370654
754,-3148.3328431338896,0,0.10421965738996278
755,-3233.471059539082,0,0.10390895470185013
756,-3175.0200729882094,0,0.10359917828967063
757,-3123.536006407317,0,0.10329032539198339
758,-3179.37348702268,0,0.10298239325558002
759,-3153.1255149392136,0,0.10267537913546007
760,-3176.0775566221746,0,0.10236928029480657
761,-3172.982935579664,0,0.10206409400496164
762,-3282.8724459982527,0,0.10175981754540213
763,-3107.8037305130274,0,0.10145644820371541
764,-3142.933957220742,0,0.10115398327557518
765,-3190.7940490861247,0,0.10085242006471733
766,-3071.0255032924015,0,0.10055175588291596
767,-3253.062137446262,0,0.10025198804995936
768,-3284.7718621023323,0,0.09995311389362617
769,-3125.425379303224,0,0.09965513074966154
770,-3234.0860236120566,0,0.09935803596175333
771,-3192.97442817645,0,0.09906182688150852
772,-3160.923221183451,0,0.09876650086842956
773,-3155.2252489773796,0,0.09847205528989078
774,-3226.089154015693,0,0.09817848752111502
775,-3171.9037352938412,0,0.09788579494515015
776,-3184.480209672325,0,0.0975939749528458
777,-3138.68907880351,0,0.09730302494283005
778,-3207.9419037173247,0,0.09701294232148629
779,-3154.599896181194,0,0.09672372450293006
780,-3038.6684431390863,0,0.09643536890898602
781,-3086.1467947392944,0,0.09614787296916495
782,-3082.53876322118,0,0.09586123412064088
783,-3215.447862043778,0,0.09557544980822817
784,-3136.3546768616147,0,0.09529051748435881
785,-3212.541370132289,0,0.09500643460905964
786,-3125.8312301047017,0,0.09472319864992976
787,-3028.2591605044004,0,0.09444080708211795
788,-3307.4626530116343,0,0.09415925738830014
789,-3177.5186772000443,0,0.09387854705865696
790,-3160.3356397788325,0,0.09359867359085142
791,-3165.446912430863,0,0.09331963449000655
792,-3109.446745612396,0,0.09304142726868318
793,-3193.2496527883673,0,0.09276404944685779
794,-3137.3613283678555,0,0.09248749855190035
795,-3090.2281458605307,0,0.0922117721185523
796,-3048.2269338311735,0,0.09193686768890462
797,-3196.9619723477044,0,0.09166278281237585
798,-3094.3060509208344,0,0.09138951504569028
799,-3108.412313527358,0,0.09111706195285617
800,-3192.727263036365,0,0.09084542110514403
801,-3136.8672866478873,0,0.09057459008106496
802,-3113.460739165092,0,0.09030456646634909
803,-3053.471216578903,0,0.09003534785392402
804,-3203.4581833613156,0,0.08976693184389341
805,-3133.381242487966,0,0.08949931604351553
806,-3081.252989394522,0,0.089232498067182
807,-3076.503073899021,0,0.08896647553639646
808,-3254.2104464881095,0,0.0887012460797534
809,-3097.0158517009895,0,0.088436807332917
810,-3165.5519756718386,0,0.08817315693860009
811,-3120.794796421607,0,0.08791029254654309
812,-3332.787416009793,0,0.08764821181349311
813,-3257.3522105587476,0,0.087386912403183
814,-3112.2900580542846,0,0.08712639198631059
815,-3186.6214784916388,0,0.08686664824051787
816,-3198.2130375107413,0,0.08660767885037034
817,-3049.0501829569675,0,0.08634948150733629
818,-3102.2072809268584,0,0.08609205390976633
819,-3079.710663743698,0,0.08583539376287279
820,-3133.7541646398618,0,0.08557949877870927
821,-3133.7549725920003,0,0.08532436667615029
822,-3181.875878492965,0,0.08506999518087091
823,-3053.6760743150253,0,0.0848163820253265
824,-3162.0676585360156,0,0.08456352494873247
825,-3176.7547104762516,0,0.08431142169704416
826,-3224.0751575258046,0,0.08406007002293672
827,-3126.9889161168057,0,0.08380946768578512
828,-3198.554086392145,0,0.08355961245164413
829,-3141.5839035058093,0,0.08331050209322842
830,-3086.460790865707,0,0.08306213438989271
831,-3108.4623765811652,0,0.08281450712761197
832,-3087.4654734938426,0,0.0825676180989617
833,-3038.1792961174733,0,0.08232146510309821
834,-3099.9200937089117,0,0.08207604594573906
835,-3222.98416195606,0,0.08183135843914345
836,-3256.8837148415278,0,0.08158740040209275
837,-3135.942430388876,0,0.08134416965987104
838,-3213.741065990021,0,0.08110166404424572
839,-3175.274859135334,0,0.08085988139344819
840,-3210.810678511659,0,0.08061881955215458
841,-3120.4796916675464,0,0.08037847637146653
842,-3280.906761323442,0,0.08013884970889204
843,-3115.0840678386967,0,0.07989993742832638
844,-3108.552620870194,0,0.07966173740003302
845,-3236.2998624538745,0,0.07942424750062468
846,-3014.616713211131,0,0.07918746561304438
847,-3149.962698164529,0,0.07895138962654656
848,-3144.408412486422,0,0.07871601743667829
849,-3084.653474280625,0,0.07848134694526049
850,-3042.321987339502,0,0.07824737606036923
851,-3129.3166505319255,0,0.07801410269631709
852,-3143.4176773906934,0,0.07778152477363456
853,-3265.18926304414,0,0.07754964021905153
854,-3198.396166371227,0,0.07731844696547874
855,-3151.972674765314,0,0.07708794295198941
856,-3227.6158006878472,0,0.07685812612380087
857,-3169.102824522006,0,0.07662899443225622
858,-3165.1510226385176,0,0.07640054583480609
859,-3143.1544399259064,0,0.07617277829499038
860,-3131.963254318981,0,0.07594568978242018
861,-3171.7639266807873,0,0.07571927827275964
862,-3060.086329400627,0,0.07549354174770787
863,-3123.3350173704066,0,0.07526847819498104
864,-3105.9696301789236,0,0.07504408560829441
865,-3226.0637244021204,0,0.0748203619873444
866,-3119.9973144598694,0,0.07459730533779081
867,-3297.4843536968447,0,0.07437491367123901
868,-3082.5996648105597,0,0.07415318500522225
869,-3077.3691239510867,0,0.07393211736318397
870,-3253.768298207396,0,0.07371170877446016
871,-3198.0350532192465,0,0.07349195727426183
872,-3126.2462365635192,0,0.07327286090365745
873,-3120.872169878447,0,0.07305441770955554
874,-3133.608378608182,0,0.07283662574468722
875,-3093.453686632183,0,0.07261948306758888
876,-3250.4141309121064,0,0.07240298774258483
877,-3105.4909349398235,0,0.0721871378397701
878,-3182.9478277652906,0,0.0719719314349932
879,-3144.4308868105863,0,0.07175736660983896
880,-3197.629130157548,0,0.07154344145161148
881,-3126.8472503123116,0,0.07133015405331702
882,-3136.5837131233093,0,0.07111750251364703
883,-3153.2473178075475,0,0.0709054849369612
884,-3005.072224594325,0,0.07069409943327054
885,-3157.1466673284035,0,0.07048334411822059
886,-3200.5078518095474,0,0.07027321711307455
887,-3095.3991487500784,0,0.07006371654469656
888,-3150.5634230476217,0,0.06985484054553505
889,-3146.9423143722843,0,0.069646587253606
890,-3058.4357943406994,0,0.0694389548124764
891,-3150.783109715765,0,0.06923194137124773
892,-3139.7263293921487,0,0.0690255450845394
893,-3164.112257621967,0,0.0688197641124723
894,-3118.784053625749,0,0.06861459662065245
895,-3132.8274613428835,0,0.0684100407801546
896,-3010.0993694886165,0,0.06820609476750597
897,-3089.926927942745,0,0.06800275676466995
898,-3134.5807437222543,0,0.06780002495902991
899,-3218.4968751431115,0,0.06759789754337307
900,-3111.107718645527,0,0.06739637271587434
901,-3057.22848821784,0,0.0671954486800803
902,-3184.987453205506,0,0.06699512364489316
903,-3140.77568180262,0,0.0667953958245548
904,-3084.5023753597143,0,0.06659626343863088
905,-3113.3533213753003,0,0.06639772471199491
906,-3029.7634069596925,0,0.06619977787481247
907,-3060.3215596842438,0,0.06600242116252544
908,-3072.7474703330527,0,0.06580565281583622
909,-3234.758342012262,0,0.06560947108069211
910,-3204.6506788268866,0,0.06541387420826962
911,-3184.4877558404187,0,0.06521886045495892
912,-3213.5497073478755,0,0.06502442808234828
913,-3021.316771230579,0,0.06483057535720856
914,-3151.914863114027,0,0.06463730055147777
915,-3097.455218641351,0,0.0644446019422457
916,-3159.062582105687,0,0.0642524778117385
917,-3197.2415552545776,0,0.0640609264473034
918,-3137.352139407668,0,0.06386994614139348
919,-3102.1870773380588,0,0.06367953519155234
920,-3201.2477641703467,0,0.06348969190039905
921,-3071.652670142376,0,0.06330041457561293
922,-3042.904543640138,0,0.06311170152991852
923,-3070.042794737448,0,0.06292355108107049
924,-3068.8482377981495,0,0.0627359615518387
925,-3149.5422677607844,0,0.0625489312699932
926,-3265.2151079947325,0,0.06236245856828931
927,-3138.319465722546,0,0.06217654178445284
928,-3067.3298778683093,0,0.061991179261165194
929,-3156.5024897811063,0,0.06180636934604863
930,-3163.670928237176,0,0.06162211039165151
931,-3185.829595101473,0,0.06143840075543365
932,-3035.677263635174,0,0.061255238799751636
933,-3202.4758462083955,0,0.06107262289184425
934,-3160.5010088523154,0,0.06089055140381791
935,-3100.941371305158,0,0.06070902271263216
936,-3119.295351830435,0,0.0605280352000852
937,-3129.659912105267,0,0.06034758725279945
938,-3174.2451765047367,0,0.06016767726220719
939,-3140.63470081348,0,0.0599883036245362
940,-3050.7589624879115,0,0.05980946474079549
941,-3053.7150698885976,0,0.059631159016761
942,-3167.683241583926,0,0.05945338486296144
943,-3233.5383844013127,0,0.0592761406946641
944,-3187.035571553667,0,0.05909942493186071
945,-3139.5108561439233,0,0.05892323599925337
946,-3075.0210000401835,0,0.058747572326240505
947,-3083.6862569406,0,0.058572432346902854
948,-3176.5446067648145,0,0.05839781449998954
949,-3052.6744498558637,0,0.05822371722890412
950,-3155.553896504771,0,0.058050138981690716
951,-3158.06649721353,0,0.0578770782110202
952,-3227.337873090875,0,0.05770453337417638
953,-3278.380119801702,0,0.05753250293304226
954,-3143.0594512939324,0,0.05736098535408631
955,-3081.04734076246,0,0.057189979108348825
956,-3146.0714642781495,0,0.05701948267142827
957,-3162.706509306195,0,0.0568494945234677
958,-3101.9865778722483,0,0.056680013149141215
959,-3299.276579158431,0,0.056511037037640446
960,-3148.472791780474,0,0.0563425646826611
961,-3027.1966339058667,0,0.056174594582389506
962,-3139.659170974854,0,0.05600712523948925
963,-3082.4146795569673,0,0.05584015516108784
964,-3025.7440210990244,0,0.05567368285876335
965,-3065.0096574860813,0,0.05550770684853119
966,-3138.1700450600397,0,0.05534222565083088
967,-3123.9328467483638,0,0.05517723779051283
968,-3037.815745527737,0,0.055012741796825235
969,-3094.271363890674,0,0.054848736203400916
970,-3180.015501328848,0,0.05468521954824428
971,-3059.954357871499,0,0.05452219037371826
972,-3052.586025272863,0,0.054359647226531374
973,-3107.5322843387544,0,0.05419758865772471
974,-3161.4539449841013,0,0.054036013222659045
975,-3097.021468881814,0,0.05387491948100194
976,-3060.9323802789854,0,0.05371430599671494
977,-3166.0393208182277,0,0.05355417133804073
978,-3144.1504512967654,0,0.053394514077490414
979,-3082.44117927201,0,0.05323533279183074
980,-3064.3903675391466,0,0.05307662606207147
981,-3060.12180349412,0,0.052918392473452674
982,-3175.277912229084,0,0.052760630615432166
983,-3147.625826941332,0,0.0526033390816729
984,-3175.9885519279055,0,0.05244651647003044
985,-3073.940625972718,0,0.052290161382540466
986,-3170.9740769531622,0,0.052134272425406324
987,-3216.7635999215076,0,0.051978848208986565
988,-3263.7390322595656,0,0.0518238873477826
989,-3112.379498490906,0,0.05166938846042631
990,-3245.6159032442847,0,0.05151535016966777
991,-3119.4492644950537,0,0.05136177110236293
992,-3101.6857021920882,0,0.05120864988946142
993,-3106.753313299967,0,0.05105598516599432
994,-3054.670620485549,0,0.05090377557106198
995,-3116.2916184616042,0,0.05075201974782191
996,-3222.5981851591873,0,0.05060071634347669
997,-3183.1203086505748,0,0.05044986400926188
998,-3152.0570116996673,0,0.05029946140043403
999,-3096.097531925058,0,0.05014950717625868
1000,-3196.03081695678,0,0.05
